"First","Last","Keeper","Team","Season","Min","Shots","Goals","Saves","Header%","Dist","xG","G-xG","Goals/Shot","xG/Shot","G-xG/Shot","Comp ($K)","Min/96","Shots/96","Goals/96","Saves/96","Header%/96","Dist/96","xG/96","G-xG/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Clint","Irwin","Clint Irwin","COL",2019,979,57,15,42,0.105263157894737,18.5800729889746,16.449,-1.4493512053549,0.263157894736842,0.288585108865875,-0.0254272141290333,138.707,979,5.58937691521961,1.4708886618999,4.11848825331971,0.105263157894737,18.5800729889746,1.61301094557106,-0.142122283671164,138.707,187,178,"Irwin 2019"
"Tim","Howard","Tim Howard","COL",2017,2401,122,37,85,0.147540983606557,18.8487996542969,38.421,-1.42070673335113,0.30327868852459,0.314923825683206,-0.0116451371586158,2475,2401,4.87796751353603,1.47938359017076,3.39858392336526,0.147540983606557,18.8487996542969,1.53618819092116,-0.0568046007503992,2475,292,288,"Howard 2017"
"Milos","Kocic","Milos Kocic","TOR",2011,NA,37,10,27,0.108108108108108,20.1799463845405,11.402,-1.40242929609816,0.27027027027027,0.30817376475941,-0.0379034944891394,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,139,"Kocic 2011"
"Andre","Blake","Andre Blake","PHI",2014,NA,8,1,7,0.125,18.020481175,2.389,-1.3887603511675,0.125,0.298595043895937,-0.173595043895937,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,15,"Blake 2014"
"Bobby","Shuttleworth","Bobby Shuttleworth","NER",2012,NA,28,5,23,0.178571428571429,20.7164250255,6.387,-1.38735145831056,0.178571428571429,0.228119694939663,-0.0495482663682345,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,95,"Shuttleworth 2012"
"Josh","Saunders","Josh Saunders","LAG",2011,NA,71,16,55,0.140845070422535,23.5929329848169,17.362,-1.36197877903564,0.225352112676056,0.244534912380784,-0.0191827997047273,66.35575,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,183,"Saunders 2011"
"Brian","Rowe","Brian Rowe","LAG",2016,2934,144,32,112,0.166666666666667,21.3917360173136,33.354,-1.35354137557081,0.222222222222222,0.231621815108131,-0.00939959288590838,80,2934,4.71165644171779,1.04703476482618,3.66462167689162,0.166666666666667,21.3917360173136,1.09132241719659,-0.0442876523704149,80,260,257,"Rowe 2016"
"Andrew","Dykstra","Andrew Dykstra","DCU",2015,823,56,16,40,0.0892857142857143,20.3816889269754,17.326,-1.32598701901074,0.285714285714286,0.309392625339477,-0.0236783396251917,60,823,6.5321992709599,1.86634264884569,4.66585662211422,0.0892857142857143,20.3816889269754,2.0210142816829,-0.154671632837218,60,191,184,"Dykstra 2015"
"Zack","Steffen","Zack Steffen","CLB",2019,1260,56,17,39,0.232142857142857,18.5576350267041,18.3,-1.29951386847037,0.303571428571429,0.326777033365542,-0.0232056047941138,NA,1260,4.26666666666667,1.2952380952381,2.97142857142857,0.232142857142857,18.5576350267041,1.39424867569298,-0.0990105804548854,NA,196,187,"Steffen 2019"
"Chris","Seitz","Chris Seitz","FCD",2014,NA,62,18,44,0.145161290322581,19.9830698610161,19.28,-1.2797248618502,0.290322580645161,0.31096330422339,-0.0206407235782291,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,195,"Seitz 2014"
"Evan","Bush","Evan Bush","MTL",2013,NA,7,1,6,0.428571428571429,20.2886335098571,2.267,-1.26741287355442,0.142857142857143,0.323916124793489,-0.181058981936346,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,11,"Bush 2013"
"Zac","MacMath","Zac MacMath","COL",2017,857,39,12,27,0.179487179487179,18.0297152887501,13.263,-1.26281964900974,0.307692307692308,0.340072298692557,-0.0323799910002497,150,857,4.36872812135356,1.34422403733956,3.024504084014,0.179487179487179,18.0297152887501,1.48568341459152,-0.141459377251966,150,168,159,"MacMath 2017"
"Nick","Rimando","Nick Rimando","RSL",2017,2633,106,33,73,0.10377358490566,18.4193932342932,34.262,-1.26245368095498,0.311320754716981,0.323230695103349,-0.0119099403863677,470,2633,3.86479301177364,1.20319027725028,2.66160273452336,0.10377358490566,18.4193932342932,1.24921973162616,-0.0460294543758746,470,263,260,"Rimando 2017"
"Josh","Saunders","Josh Saunders","LAG",2012,NA,116,35,81,0.112068965517241,19.3849042607069,36.26,-1.2597551020184,0.301724137931034,0.312584095707055,-0.0108599577760207,77.67875,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,271,"Saunders 2012"
"Paolo","Tornaghi","Paolo Tornaghi","CHI",2012,NA,17,3,14,0.0588235294117647,22.7110032811765,4.255,-1.25459640794543,0.176470588235294,0.250270376937966,-0.0737997887026724,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,60,"Tornaghi 2012"
"Chris","Konopka","Chris Konopka","PHI",2012,NA,7,1,6,0.142857142857143,12.6293121222857,2.252,-1.25200125248798,0.142857142857143,0.32171446464114,-0.178857321783997,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,33,"Konopka 2012"
"Tyler","Deric","Tyler Deric","HOU",2015,2955,131,42,89,0.152671755725191,18.0323012381921,43.182,-1.18221889159139,0.320610687022901,0.329635258714438,-0.0090245716915373,112.66667,2955,4.25583756345178,1.36446700507614,2.89137055837563,0.152671755725191,18.0323012381921,1.40287411627505,-0.038407111198908,112.66667,335,334,"Deric 2015"
"Andy","Gruenebaum","Andy Gruenebaum","SKC",2014,NA,44,10,34,0.136363636363636,20.0999659851136,11.178,-1.17845097750147,0.227272727272727,0.254055704034124,-0.0267829767613971,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,141,"Gruenebaum 2014"
"Troy","Perkins","Troy Perkins","POR, MTL",2012,NA,143,42,101,0.216783216783217,19.8449129191748,43.166,-1.166376015689,0.293706293706294,0.301862769340483,-0.00815647563418878,201.83333,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,328,"Perkins 2012"
"Josh","Ford","Josh Ford","ORL",2015,104,6,1,5,0,21.0254590449933,2.153,-1.15283235383379,0.166666666666667,0.358805392305632,-0.192138725638965,60,104,5.53846153846154,0.923076923076923,4.61538461538461,0,21.0254590449933,1.98722986507734,-1.06415294200042,60,46,20,"Ford 2015"
"Vito","Mannone","Vito Mannone","MIN",2019,3296,172,43,129,0.104651162790698,19.8277790328689,44.15,-1.15024442800873,0.25,0.256687467604702,-0.00668746760470191,594,3296,5.00970873786408,1.25242718446602,3.75728155339806,0.104651162790698,19.8277790328689,1.28592944935948,-0.0335022648934581,594,344,337,"Mannone 2019"
"Matt","VanOekel","Matt VanOekel","RSL",2017,NA,3,0,3,0,18.7081005182247,1.15,-1.14957162440222,0,0.383190541467408,-0.383190541467408,96,NA,NA,NA,NA,0,18.7081005182247,NA,NA,96,22,10,"VanOekel 2017"
"Jesse","Gonzalez","Jesse Gonzalez","FCD",2019,2252,126,42,84,0.119047619047619,18.4187801382194,43.148,-1.14769215905815,0.333333333333333,0.342442001262366,-0.00910866792903295,231.5,2252,5.37122557726465,1.79040852575488,3.58081705150977,0.119047619047619,18.4187801382194,1.83933323591012,-0.0489247101552321,231.5,333,333,"Gonzalez 2019"
"Matt","Lampson","Matt Lampson","CHI",2016,1042,73,18,55,0.0821917808219178,19.5603355685721,19.125,-1.1246201100821,0.246575342465753,0.261981097398385,-0.0154057549326316,76.625,1042,6.72552783109405,1.65834932821497,5.06717850287908,0.0821917808219178,19.5603355685721,1.7619611617734,-0.103611833558428,76.625,200,194,"Lampson 2016"
"Jaime","Penedo","Jaime Penedo","LAG",2015,1518,69,19,50,0.173913043478261,17.1661819402986,20.109,-1.10906003845372,0.27536231884058,0.291435652731213,-0.0160733338906336,NA,1518,4.36363636363636,1.20158102766798,3.16205533596838,0.173913043478261,17.1661819402986,1.27171921191802,-0.0701381842500375,NA,208,202,"Penedo 2015"
"Jaime","Penedo","Jaime Penedo","LAG",2014,NA,113,32,81,0.123893805309735,19.6667373392743,33.083,-1.08295216139468,0.283185840707965,0.292769488153935,-0.00958364744597061,138.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,255,"Penedo 2014"
"Tyler","Miller","Tyler Miller","LAFC",2018,3201,165,50,115,0.127272727272727,19.0790281154699,51.036,-1.0359529493589,0.303030303030303,0.30930880575369,-0.00627850272338729,68.91507,3201,4.94845360824742,1.49953139643861,3.44892221180881,0.127272727272727,19.0790281154699,1.53060027589455,-0.0310688794559371,68.91507,375,366,"Miller 2018"
"Jeff","Attinella","Jeff Attinella","RSL",2015,956,64,24,40,0.125,16.8443551944584,25.021,-1.02126023339416,0.375,0.390957191146784,-0.0159571911467838,65.08333,956,6.42677824267782,2.41004184100418,4.01673640167364,0.125,16.8443551944584,2.51259516988059,-0.102553328876401,65.08333,221,220,"Attinella 2015"
"Eric","Kronberg","Eric Kronberg","MTL",2015,287,11,5,6,0,18.8391933724153,6.009,-1.00893534456764,0.454545454545455,0.546266849506149,-0.0917213949606948,132,287,3.6794425087108,1.67247386759582,2.00696864111498,0,18.8391933724153,2.00995746717245,-0.337483599576633,132,109,92,"Kronberg 2015"
"Jeff","Attinella","Jeff Attinella","POR",2017,1324,64,19,45,0.09375,20.138007247677,19.994,-0.993842164644766,0.296875,0.312403783822574,-0.0155287838225745,105.08333,1324,4.6404833836858,1.37764350453172,3.26283987915408,0.09375,20.138007247677,1.44970456782923,-0.0720610632975057,105.08333,205,199,"Attinella 2017"
"Cody","Cropper","Cody Cropper","NER",2016,93,2,0,2,0,15.8368212772997,0.979,-0.978560472972786,0,0.489280236486393,-0.489280236486393,62.508,93,2.06451612903226,0,2.06451612903226,0,15.8368212772997,1.01012693984288,-1.01012693984288,62.508,16,7,"Cropper 2016"
"Brian","Rowe","Brian Rowe","ORL",2019,3128,157,47,110,0.146496815286624,18.6233021309185,47.973,-0.972583539886604,0.299363057324841,0.305557856941953,-0.00619479961711213,98,3128,4.81841432225064,1.44245524296675,3.37595907928389,0.146496815286624,18.6233021309185,1.47230435416532,-0.0298491111985659,98,358,351,"Rowe 2019"
"Brad","Knighton","Brad Knighton","VAN",2013,NA,49,14,35,0.122448979591837,18.8584591573878,14.957,-0.957365160034807,0.285714285714286,0.305252350204792,-0.0195380644905063,68.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,171,"Knighton 2013"
"Alex","Horwath","Alex Horwath","NYRB",2011,NA,4,0,4,0.25,24.92877236,0.944,-0.943676391618671,0,0.235919097904668,-0.235919097904668,32.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,"Horwath 2011"
"Stefan","Cleveland","Stefan Cleveland","CHI",2018,477,33,8,25,0.121212121212121,19.0505654712706,8.943,-0.942817859337479,0.242424242424242,0.270994480585984,-0.0285702381617418,55.6542,477,6.64150943396226,1.61006289308176,5.0314465408805,0.121212121212121,19.0505654712706,1.79981239936352,-0.189749506281757,55.6542,137,126,"Cleveland 2018"
"Kyle","Reynish","Kyle Reynish","RSL",2011,NA,2,0,2,0,20.957751565,0.933,-0.932846727773721,0,0.466423363886861,-0.466423363886861,58.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,"Reynish 2011"
"Sean","Johnson","Sean Johnson","NYC",2017,3043,138,39,99,0.152173913043478,18.8407765383626,39.927,-0.92651781194178,0.282608695652174,0.289322592840158,-0.00671389718798391,220.008,3043,4.35359842260927,1.23036477160697,3.1232336510023,0.152173913043478,18.8407765383626,1.25959438381413,-0.0292296122071676,220.008,308,303,"Johnson 2017"
"Brad","Knighton","Brad Knighton","NER",2018,671,45,12,33,0.0888888888888889,17.7316865201482,12.901,-0.901015137215988,0.266666666666667,0.286689225271466,-0.0200225586047997,110.95556,671,6.4381520119225,1.71684053651267,4.72131147540984,0.0888888888888889,17.7316865201482,1.845748812478,-0.128908275965328,110.95556,166,160,"Knighton 2018"
"Jake","Gleeson","Jake Gleeson","POR",2016,2638,150,39,111,0.186666666666667,18.9860792158004,39.873,-0.873267363179515,0.26,0.265821782421197,-0.00582178242119677,96.72267,2638,5.45868081880212,1.41925701288855,4.03942380591357,0.186666666666667,18.9860792158004,1.45103626492238,-0.0317792520338262,96.72267,306,296,"Gleeson 2016"
"Jon","Busch","Jon Busch","SJE",2013,NA,142,41,101,0.140845070422535,19.5444634690141,41.867,-0.866628270871376,0.288732394366197,0.294835410358249,-0.00610301599205194,176.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,323,"Busch 2013"
"Clint","Irwin","Clint Irwin","COL",2015,2959,125,37,88,0.2,17.5764517997572,37.859,-0.858587633348003,0.296,0.302868701066784,-0.00686870106678402,97,2959,4.05542412977357,1.20040554241298,2.85501858736059,0.2,17.5764517997572,1.22826103845941,-0.0278554960464374,97,284,290,"Irwin 2015"
"Luis","Robles","Luis Robles","NYRB",2016,3277,142,43,99,0.147887323943662,18.9137983475542,43.857,-0.856700711027949,0.302816901408451,0.308850005007239,-0.00603310359878837,267.5,3277,4.1599023497101,1.25968873970095,2.90021361000915,0.147887323943662,18.9137983475542,1.28478586153759,-0.0250971218366442,267.5,341,338,"Robles 2016"
"Brian","Perk","Brian Perk","LAG",2011,NA,2,0,2,0,17.945945965,0.812,-0.811659753964407,0,0.405829876982203,-0.405829876982203,105.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,"Perk 2011"
"Stefan","Marinovic","Stefan Marinovic","VAN",2017,484,26,5,21,0.192307692307692,19.8618897693845,5.81,-0.810162207693865,0.192307692307692,0.223467777218995,-0.0311600849113025,77.56254,484,5.15702479338843,0.991735537190083,4.16528925619835,0.192307692307692,19.8618897693845,1.15242886764176,-0.160693330451676,77.56254,104,91,"Marinovic 2017"
"Ryan","Meara","Ryan Meara","NYRB",2019,99,5,1,4,0.4,13.4191000669613,1.784,-0.784205047106468,0.2,0.356841009421294,-0.156841009421294,137,99,4.84848484848485,0.96969696969697,3.87878787878788,0.4,13.4191000669613,1.73013822749718,-0.760441257800211,137,37,21,"Meara 2019"
"Tally","Hall","Tally Hall","HOU",2011,NA,140,41,99,0.164285714285714,20.1419552720714,41.751,-0.750898831452174,0.292857142857143,0.298220705938944,-0.00536356308180124,94.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,318,"Hall 2011"
"Brian","Rowe","Brian Rowe","LAG",2013,NA,18,4,14,0.0555555555555556,24.1267183794444,4.655,-0.65494845012243,0.222222222222222,0.258608247229024,-0.0363860250068017,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,78,"Rowe 2013"
"David","Bingham","David Bingham","SJE",2012,NA,13,4,9,0.230769230769231,15.9303760021538,4.654,-0.653672617066829,0.307692307692308,0.357974816697448,-0.0502825090051407,115.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,81,"Bingham 2012"
"Patrick","McLain","Patrick McLain","CHI",2018,421,18,5,13,0.166666666666667,19.8469908909893,5.614,-0.613668913774046,0.277777777777778,0.311870495209669,-0.0340927174318914,67.5,421,4.10451306413302,1.14014251781473,2.96437054631829,0.166666666666667,19.8469908909893,1.28007652190572,-0.139934004090994,67.5,103,94,"McLain 2018"
"Troy","Perkins","Troy Perkins","SEA",2015,334,15,3,12,0.266666666666667,20.026153521274,3.598,-0.59838959109843,0.2,0.239892639406562,-0.039892639406562,136.6625,334,4.31137724550898,0.862275449101796,3.44910179640719,0.266666666666667,20.026153521274,1.03426766690254,-0.171992217800746,136.6625,77,61,"Perkins 2015"
"Andrew","Putna","Andrew Putna","RSL",2019,484,18,6,12,0.222222222222222,12.2318680680436,6.561,-0.560684297845538,0.333333333333333,0.364482460991419,-0.0311491276580854,70.875,484,3.5702479338843,1.1900826446281,2.3801652892562,0.222222222222222,12.2318680680436,1.30129275329168,-0.111210108663578,70.875,120,105,"Putna 2019"
"Dan","Kennedy","Dan Kennedy","LAG",2016,128,7,3,4,0.142857142857143,11.6180131866901,3.546,-0.546281895673097,0.428571428571429,0.506611699381871,-0.0780402708104424,195.4,128,5.25,2.25,3,0.142857142857143,11.6180131866901,2.65971142175482,-0.409711421754822,195.4,75,64,"Kennedy 2016"
"Matt","Freese","Matt Freese","PHI",2019,471,20,7,13,0.2,15.3306198354758,7.546,-0.546248059967907,0.35,0.377312402998395,-0.0273124029983954,77.65,471,4.07643312101911,1.42675159235669,2.64968152866242,0.2,15.3306198354758,1.53808877655397,-0.11133718419728,77.65,126,113,"Freese 2019"
"David","Bingham","David Bingham","SJE",2013,NA,8,1,7,0.125,20.19521661,1.528,-0.527555384692681,0.125,0.190944423086585,-0.0659444230865852,122.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,30,"Bingham 2013"
"Josh","Saunders","Josh Saunders","NYC",2015,3141,180,57,123,0.133333333333333,18.5261567273243,57.511,-0.511156393666762,0.316666666666667,0.31950642440926,-0.00283975774259312,90,3141,5.50143266475645,1.74212034383954,3.75931232091691,0.133333333333333,18.5261567273243,1.75774307984464,-0.0156227360050968,90,389,385,"Saunders 2015"
"Andrew","Weber","Andrew Weber","SEA",2013,NA,8,3,5,0.25,16.574731882375,3.497,-0.496573865825553,0.375,0.437071733228194,-0.0620717332281942,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,54,"Weber 2013"
"Clint","Irwin","Clint Irwin","TOR",2017,520,19,5,14,0.210526315789474,19.1994742490867,5.496,-0.495808015639178,0.263157894736842,0.289253053454694,-0.0260951587178515,211.3167,520,3.50769230769231,0.923076923076923,2.58461538461538,0.210526315789474,19.1994742490867,1.01461071057954,-0.0915337875026175,211.3167,101,99,"Irwin 2017"
"Clement","Diop","Clement Diop","LAG",2016,190,14,3,11,0.0714285714285714,17.5655909013281,3.486,-0.485904242489652,0.214285714285714,0.248993160177832,-0.034707445892118,62.5,190,7.07368421052632,1.51578947368421,5.55789473684211,0.0714285714285714,17.5655909013281,1.76129898567898,-0.245509511994772,62.5,73,63,"Diop 2016"
"Andrew","Putna","Andrew Putna","RSL",2018,153,7,1,6,0,17.8985713626234,1.479,-0.479270123948151,0.142857142857143,0.211324303421164,-0.0684671605640216,67.5,153,4.3921568627451,0.627450980392157,3.76470588235294,0,17.8985713626234,0.928169489536095,-0.300718509143938,67.5,30,14,"Putna 2018"
"Tyler","Deric","Tyler Deric","HOU",2017,2497,106,30,76,0.169811320754717,19.5689903162541,30.475,-0.475008659128932,0.283018867924528,0.287500081689896,-0.00448121376536728,185,2497,4.0752903484181,1.15338406087305,2.92190628754505,0.169811320754717,19.5689903162541,1.17164630808025,-0.0182622472071996,185,241,245,"Deric 2017"
